#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
AQP4	TRPV4	9606.ENSP00000372654	9606.ENSP00000406191	0	0	0	0	0	0.182	0	0.989	0.991
ARMC3	IQUB	9606.ENSP00000298032	9606.ENSP00000417769	0	0	0	0	0.152	0	0	0.680	0.717
ARMC3	IQCD	9606.ENSP00000298032	9606.ENSP00000299732	0	0	0	0	0.062	0	0	0.753	0.759
ARMC3	MORN5	9606.ENSP00000298032	9606.ENSP00000362869	0	0	0	0	0.115	0	0	0.748	0.768
BHLHE41	RORC	9606.ENSP00000242728	9606.ENSP00000327025	0	0	0	0	0	0.130	0	0.739	0.763
CAV1	ITGB4	9606.ENSP00000339191	9606.ENSP00000200181	0	0	0	0	0.103	0	0.600	0.296	0.725
CAV1	KCNA5	9606.ENSP00000339191	9606.ENSP00000252321	0	0	0	0	0	0.675	0	0.597	0.863
CAV1	CLDN2	9606.ENSP00000339191	9606.ENSP00000441283	0	0	0	0	0	0	0	0.843	0.843
CAV1	TRPV4	9606.ENSP00000339191	9606.ENSP00000406191	0	0	0	0	0.066	0	0	0.877	0.881
CAV1	TRADD	9606.ENSP00000339191	9606.ENSP00000341268	0	0	0	0	0	0.270	0.900	0.453	0.956
CCNO	RSPH4A	9606.ENSP00000282572	9606.ENSP00000229554	0	0	0	0	0.049	0	0	0.750	0.752
CCNO	DRC1	9606.ENSP00000282572	9606.ENSP00000288710	0	0	0	0	0.063	0	0	0.712	0.719
CCNO	CDC20B	9606.ENSP00000282572	9606.ENSP00000370781	0	0	0	0	0.062	0.255	0	0.812	0.857
CCNO	MCIDAS	9606.ENSP00000282572	9606.ENSP00000426359	0	0	0	0	0.385	0	0	0.864	0.913
CDH17	CLSTN2	9606.ENSP00000027335	9606.ENSP00000402460	0	0	0	0	0.062	0	0	0.789	0.794
CDH17	OLFM4	9606.ENSP00000027335	9606.ENSP00000219022	0	0	0	0	0.077	0	0	0.955	0.956
CEACAM5	KRT20	9606.ENSP00000221992	9606.ENSP00000167588	0	0	0	0	0.213	0	0	0.802	0.837
CLCA1	SI	9606.ENSP00000234701	9606.ENSP00000264382	0	0	0	0	0.560	0	0	0.413	0.730
CLCA1	SERPINB2	9606.ENSP00000234701	9606.ENSP00000401645	0	0	0	0	0	0	0	0.764	0.764
CLCA1	FCGBP	9606.ENSP00000234701	9606.ENSP00000481056	0	0	0	0	0.165	0	0	0.757	0.789
CLDN1	CLDN3	9606.ENSP00000295522	9606.ENSP00000378577	0	0	0	0.936	0.176	0.462	0.600	0.914	0.818
CLDN16	CLDN3	9606.ENSP00000264734	9606.ENSP00000378577	0	0	0	0.653	0.062	0	0.600	0.707	0.703
CLDN16	CLDN2	9606.ENSP00000264734	9606.ENSP00000441283	0	0	0	0.623	0	0	0.600	0.802	0.719
CLDN16	CLDN5	9606.ENSP00000264734	9606.ENSP00000385477	0	0	0	0.604	0	0	0.600	0.823	0.729
CLDN16	CLDN19	9606.ENSP00000264734	9606.ENSP00000296387	0	0	0	0.634	0	0.500	0.600	0.990	0.867
CLDN3	CLDN5	9606.ENSP00000378577	9606.ENSP00000385477	0	0	0	0.946	0.062	0.270	0.600	0.972	0.717
CLDN3	CLDN4	9606.ENSP00000378577	9606.ENSP00000409544	0	0	0	0.973	0.349	0	0.600	0.917	0.735
CP	TTR	9606.ENSP00000264613	9606.ENSP00000237014	0	0	0	0	0.116	0	0	0.687	0.711
CP	SLC40A1	9606.ENSP00000264613	9606.ENSP00000261024	0	0	0	0	0.062	0.345	0.800	0.683	0.956
CP	SERPINA1	9606.ENSP00000264613	9606.ENSP00000416066	0	0	0	0	0.118	0	0	0.845	0.857
DAW1	DNAAF1	9606.ENSP00000311899	9606.ENSP00000367815	0	0	0	0	0.065	0.158	0	0.680	0.726
DAW1	SPAG6	9606.ENSP00000311899	9606.ENSP00000365811	0	0	0	0	0.814	0	0	0.474	0.898
DCT	TYR	9606.ENSP00000392762	9606.ENSP00000263321	0	0	0	0.885	0.783	0.342	0.900	0.876	0.986
DCT	MITF	9606.ENSP00000392762	9606.ENSP00000295600	0	0	0	0	0.114	0	0	0.885	0.893
DCT	TYRP1	9606.ENSP00000392762	9606.ENSP00000373570	0	0	0	0.927	0.548	0	0.900	0.952	0.956
DMBT1	TFF3	9606.ENSP00000357905	9606.ENSP00000430690	0	0	0	0	0.085	0	0	0.689	0.703
DNAAF1	RSPH4A	9606.ENSP00000367815	9606.ENSP00000229554	0	0	0	0	0.067	0	0	0.753	0.760
DNAAF1	ZMYND10	9606.ENSP00000367815	9606.ENSP00000231749	0	0	0	0	0.065	0.057	0	0.889	0.893
DNAAF1	DNAH5	9606.ENSP00000367815	9606.ENSP00000265104	0	0	0	0	0	0.177	0	0.829	0.853
DNAAF1	DRC1	9606.ENSP00000367815	9606.ENSP00000288710	0	0	0	0	0.065	0	0	0.710	0.717
DNAAF1	HYDIN	9606.ENSP00000367815	9606.ENSP00000377197	0	0	0	0	0.062	0.178	0	0.663	0.717
DNAAF1	DNAI1	9606.ENSP00000367815	9606.ENSP00000480538	0	0	0	0	0.062	0	0	0.740	0.745
DNAAF1	DNAH11	9606.ENSP00000367815	9606.ENSP00000475939	0	0	0	0	0	0.177	0	0.710	0.751
DNAAF1	DNAAF3	9606.ENSP00000367815	9606.ENSP00000436975	0	0	0	0	0.062	0	0	0.805	0.809
DNAAF3	RSPH4A	9606.ENSP00000436975	9606.ENSP00000229554	0	0	0	0	0.066	0	0	0.764	0.770
DNAAF3	ZMYND10	9606.ENSP00000436975	9606.ENSP00000231749	0	0	0	0	0.091	0	0	0.879	0.885
DNAAF3	DNAH5	9606.ENSP00000436975	9606.ENSP00000265104	0	0	0	0	0.049	0	0	0.752	0.754
DNAAF3	DRC1	9606.ENSP00000436975	9606.ENSP00000288710	0	0	0	0	0.061	0	0	0.710	0.716
DNAAF3	SPAG1	9606.ENSP00000436975	9606.ENSP00000373450	0	0	0	0	0.063	0	0	0.820	0.824
DNAAF3	DNAH11	9606.ENSP00000436975	9606.ENSP00000475939	0	0	0	0	0.065	0	0	0.702	0.709
DNAAF3	DNAI1	9606.ENSP00000436975	9606.ENSP00000480538	0	0	0	0	0.088	0	0	0.740	0.753
DNAH11	RSPH4A	9606.ENSP00000475939	9606.ENSP00000229554	0	0	0	0	0.084	0	0	0.784	0.794
DNAH11	DRC1	9606.ENSP00000475939	9606.ENSP00000288710	0	0	0	0	0.145	0	0	0.692	0.726
DNAH11	RSPH1	9606.ENSP00000475939	9606.ENSP00000291536	0	0	0	0	0.144	0	0	0.688	0.721
DNAH11	HYDIN	9606.ENSP00000475939	9606.ENSP00000377197	0	0	0	0	0.144	0	0	0.723	0.752
DNAH11	DNAI1	9606.ENSP00000475939	9606.ENSP00000480538	0	0	0	0	0.246	0.198	0	0.869	0.914
DNAH12	DNAH5	9606.ENSP00000312554	9606.ENSP00000265104	0	0.005	0	0	0	0	0	0.766	0.766
DNAH5	RSPH4A	9606.ENSP00000265104	9606.ENSP00000229554	0	0	0	0	0.064	0	0	0.857	0.860
DNAH5	ZMYND10	9606.ENSP00000265104	9606.ENSP00000231749	0	0	0	0	0.064	0	0	0.732	0.738
DNAH5	HYDIN	9606.ENSP00000265104	9606.ENSP00000377197	0	0	0	0	0.072	0	0	0.702	0.712
DNAH5	RSPH1	9606.ENSP00000265104	9606.ENSP00000291536	0	0	0	0	0.064	0	0	0.721	0.727
DNAH5	DRC1	9606.ENSP00000265104	9606.ENSP00000288710	0	0	0	0	0.108	0	0.360	0.697	0.812
DNAH5	DNAI1	9606.ENSP00000265104	9606.ENSP00000480538	0	0	0	0	0.185	0.198	0.540	0.899	0.965
DNAH7	DNAI1	9606.ENSP00000311273	9606.ENSP00000480538	0	0	0	0	0.152	0.198	0.540	0.629	0.868
DNAI1	RSPH4A	9606.ENSP00000480538	9606.ENSP00000229554	0	0	0	0	0.099	0	0	0.795	0.808
DNAI1	DRC1	9606.ENSP00000480538	9606.ENSP00000288710	0	0	0	0	0.186	0	0.360	0.698	0.829
DNAI1	SPAG6	9606.ENSP00000480538	9606.ENSP00000365811	0	0	0	0	0.128	0	0	0.690	0.718
DNAI1	HYDIN	9606.ENSP00000480538	9606.ENSP00000377197	0	0	0	0	0.104	0.339	0	0.684	0.796
DRC1	RSPH4A	9606.ENSP00000288710	9606.ENSP00000229554	0	0	0	0	0.103	0	0	0.765	0.780
DRC1	ZMYND10	9606.ENSP00000288710	9606.ENSP00000231749	0	0	0	0	0.185	0	0	0.675	0.724
DRC1	RSPH1	9606.ENSP00000288710	9606.ENSP00000291536	0	0	0	0	0.113	0	0	0.714	0.736
DRC1	HYDIN	9606.ENSP00000288710	9606.ENSP00000377197	0	0	0	0	0.111	0	0	0.720	0.741
ERMN	FAM216B	9606.ENSP00000380453	9606.ENSP00000445786	0	0	0	0	0	0	0	0.759	0.759
F5	SERPINC1	9606.ENSP00000356771	9606.ENSP00000356671	0	0	0	0	0.141	0.113	0.900	0.686	0.972
FABP1	SULT2A1	9606.ENSP00000295834	9606.ENSP00000222002	0	0	0	0	0.172	0	0.650	0.119	0.722
FABP1	FABP2	9606.ENSP00000295834	9606.ENSP00000274024	0	0	0	0	0.481	0	0	0.865	0.926
FABP1	TM4SF4	9606.ENSP00000295834	9606.ENSP00000305852	0	0	0	0	0.670	0	0	0.141	0.704
FABP1	NR1H4	9606.ENSP00000295834	9606.ENSP00000447149	0	0	0	0	0.661	0.064	0	0.340	0.772
FABP1	LCN2	9606.ENSP00000295834	9606.ENSP00000362108	0	0	0	0	0.062	0	0	0.804	0.808
FABP1	HMGCS2	9606.ENSP00000295834	9606.ENSP00000358414	0	0	0	0	0.250	0	0.650	0.512	0.861
FCGBP	TFF3	9606.ENSP00000481056	9606.ENSP00000430690	0	0	0	0	0.076	0	0	0.982	0.983
FOXJ1	MCIDAS	9606.ENSP00000323880	9606.ENSP00000426359	0	0	0	0	0	0	0	0.857	0.857
GALNT10	MUC17	9606.ENSP00000297107	9606.ENSP00000302716	0	0	0	0	0	0	0.900	0.115	0.907
GALNT10	MUC13	9606.ENSP00000297107	9606.ENSP00000485028	0	0	0	0	0	0	0.900	0.129	0.909
GALNT10	MUC16	9606.ENSP00000297107	9606.ENSP00000381008	0	0	0	0	0	0	0.900	0.438	0.941
GALNT12	MUC17	9606.ENSP00000364150	9606.ENSP00000302716	0	0	0	0	0	0	0.900	0.202	0.916
GALNT12	MUC13	9606.ENSP00000364150	9606.ENSP00000485028	0	0	0	0	0	0	0.900	0.097	0.905
GALNT12	MUC16	9606.ENSP00000364150	9606.ENSP00000381008	0	0	0	0	0	0	0.900	0.207	0.917
GALNT14	MUC17	9606.ENSP00000314500	9606.ENSP00000302716	0	0	0	0	0	0	0.900	0.103	0.906
GALNT14	MUC16	9606.ENSP00000314500	9606.ENSP00000381008	0	0	0	0	0	0	0.900	0.418	0.939
GALNT14	MUC13	9606.ENSP00000314500	9606.ENSP00000485028	0	0	0	0	0	0.270	0.900	0.725	0.978
GALNT5	MUC17	9606.ENSP00000259056	9606.ENSP00000302716	0	0	0	0	0	0	0.900	0	0.900
GALNT5	MUC13	9606.ENSP00000259056	9606.ENSP00000485028	0	0	0	0	0	0	0.900	0	0.900
GALNT5	MUC16	9606.ENSP00000259056	9606.ENSP00000381008	0	0	0	0	0	0	0.900	0.080	0.904
GBP2	GBP3	9606.ENSP00000359497	9606.ENSP00000359512	0	0	0	0.977	0.214	0.676	0	0.813	0.739
GCG	SI	9606.ENSP00000387662	9606.ENSP00000264382	0	0	0	0	0.165	0	0	0.805	0.830
GMPR	PDE11A	9606.ENSP00000259727	9606.ENSP00000286063	0	0	0	0	0	0.103	0.650	0.141	0.706
GPNMB	TYRP1	9606.ENSP00000371420	9606.ENSP00000373570	0	0	0	0	0.126	0	0	0.701	0.728
HKDC1	SI	9606.ENSP00000346643	9606.ENSP00000264382	0	0	0	0	0.107	0	0.900	0.063	0.909
HSD17B2	SRD5A2	9606.ENSP00000199936	9606.ENSP00000477587	0	0	0	0	0.063	0	0.900	0.595	0.958
HYDIN	RSPH4A	9606.ENSP00000377197	9606.ENSP00000229554	0	0	0	0	0.194	0	0	0.802	0.833
HYDIN	RSPH1	9606.ENSP00000377197	9606.ENSP00000291536	0	0	0	0	0.082	0	0	0.779	0.789
IL1R1	IL1RAP	9606.ENSP00000386380	9606.ENSP00000314807	0	0	0	0.636	0.062	0.976	0.900	0.989	0.998
IQCD	IQCG	9606.ENSP00000299732	9606.ENSP00000265239	0	0	0	0	0.103	0	0	0.820	0.832
IQCD	IQUB	9606.ENSP00000299732	9606.ENSP00000417769	0	0	0	0	0.062	0	0	0.744	0.750
IQCD	MORN5	9606.ENSP00000299732	9606.ENSP00000362869	0	0	0	0	0.072	0	0	0.779	0.786
IQUB	MORN5	9606.ENSP00000417769	9606.ENSP00000362869	0	0	0	0	0.086	0.212	0	0.747	0.802
ITGB4	LAMB3	9606.ENSP00000200181	9606.ENSP00000375778	0	0	0	0	0.233	0.140	0.900	0.765	0.982
IYD	SLC5A5	9606.ENSP00000229447	9606.ENSP00000222248	0	0	0	0	0	0	0	0.778	0.778
KRT17	KRT5	9606.ENSP00000308452	9606.ENSP00000252242	0	0	0	0.729	0.545	0.410	0	0.831	0.783
KRT5	TRIM29	9606.ENSP00000252242	9606.ENSP00000343129	0	0	0	0	0.550	0	0	0.456	0.745
KRT5	PKP1	9606.ENSP00000252242	9606.ENSP00000263946	0	0	0	0	0.327	0.392	0	0.435	0.749
LAMB3	MMP7	9606.ENSP00000375778	9606.ENSP00000260227	0	0	0	0	0.076	0	0.900	0.194	0.919
LAMB3	PLG	9606.ENSP00000375778	9606.ENSP00000308938	0	0	0	0	0	0	0.900	0.109	0.907
LAMB3	SLC24A4	9606.ENSP00000375778	9606.ENSP00000431840	0	0	0	0	0.066	0	0	0.751	0.757
LCN2	MMP1	9606.ENSP00000362108	9606.ENSP00000322788	0	0	0	0	0.052	0	0.900	0.508	0.949
MITF	TYR	9606.ENSP00000295600	9606.ENSP00000263321	0	0	0	0	0.178	0.182	0	0.905	0.930
MITF	TYRP1	9606.ENSP00000295600	9606.ENSP00000373570	0	0	0	0	0.136	0	0	0.894	0.905
MMP1	MMP7	9606.ENSP00000322788	9606.ENSP00000260227	0	0	0.265	0.919	0.062	0.213	0.900	0.806	0.926
MMP1	TIMP3	9606.ENSP00000322788	9606.ENSP00000266085	0	0	0	0	0.088	0.180	0	0.818	0.852
MMP1	PLG	9606.ENSP00000322788	9606.ENSP00000308938	0	0	0	0	0.064	0	0.900	0.631	0.962
MMP7	TIMP3	9606.ENSP00000260227	9606.ENSP00000266085	0	0	0	0	0	0.180	0	0.679	0.726
MMP7	PLG	9606.ENSP00000260227	9606.ENSP00000308938	0	0	0	0	0.064	0.213	0.500	0.637	0.848
MUC13	ST6GALNAC2	9606.ENSP00000485028	9606.ENSP00000225276	0	0	0	0	0	0	0.900	0.048	0.900
MUC13	MUC17	9606.ENSP00000485028	9606.ENSP00000302716	0	0	0	0	0.162	0	0.900	0.814	0.983
MUC13	MUC16	9606.ENSP00000485028	9606.ENSP00000381008	0	0	0	0	0	0	0.900	0.747	0.973
MUC16	ST6GALNAC2	9606.ENSP00000381008	9606.ENSP00000225276	0	0	0	0	0.076	0	0.900	0.105	0.910
MUC16	MUC17	9606.ENSP00000381008	9606.ENSP00000302716	0	0	0	0	0	0	0.900	0.752	0.974
MUC17	ST6GALNAC2	9606.ENSP00000302716	9606.ENSP00000225276	0	0	0	0	0	0	0.900	0	0.900
MYH14	MYH2	9606.ENSP00000470298	9606.ENSP00000245503	0	0	0	0.870	0	0	0.900	0.305	0.903
NR0B2	NR1I2	9606.ENSP00000254227	9606.ENSP00000336528	0	0	0	0	0.109	0.282	0	0.807	0.866
NR0B2	NR1H4	9606.ENSP00000254227	9606.ENSP00000447149	0	0	0	0	0.439	0	0	0.962	0.978
PIH1D2	SPAG1	9606.ENSP00000280350	9606.ENSP00000373450	0	0	0	0	0.054	0.246	0	0.789	0.837
PLG	SERPINE1	9606.ENSP00000308938	9606.ENSP00000223095	0	0	0	0	0.063	0.330	0.900	0.938	0.995
PLG	SERPINA1	9606.ENSP00000308938	9606.ENSP00000416066	0	0	0	0	0.178	0.122	0	0.695	0.760
PLG	SERPINC1	9606.ENSP00000308938	9606.ENSP00000356671	0	0	0	0	0.674	0.391	0	0.917	0.982
PLG	SERPINB2	9606.ENSP00000308938	9606.ENSP00000401645	0	0	0	0	0.063	0.120	0.900	0.869	0.987
PRSS3	SPINK1	9606.ENSP00000354280	9606.ENSP00000296695	0	0	0	0	0.062	0	0	0.812	0.816
RSPH1	RSPH4A	9606.ENSP00000291536	9606.ENSP00000229554	0	0	0	0	0.191	0	0	0.861	0.883
RSPH1	ZMYND10	9606.ENSP00000291536	9606.ENSP00000231749	0	0	0	0	0.136	0	0	0.725	0.752
RSPH1	SPAG1	9606.ENSP00000291536	9606.ENSP00000373450	0	0	0	0	0	0.058	0	0.714	0.719
RSPH4A	ZMYND10	9606.ENSP00000229554	9606.ENSP00000231749	0	0	0	0	0.087	0	0	0.724	0.737
SERPINA1	TTR	9606.ENSP00000416066	9606.ENSP00000237014	0	0	0	0	0.178	0.142	0	0.799	0.845
SERPINB2	SERPINE1	9606.ENSP00000401645	9606.ENSP00000223095	0	0	0.448	0.765	0.139	0	0.800	0.892	0.872
SERPINC1	TTR	9606.ENSP00000356671	9606.ENSP00000237014	0	0	0	0	0.442	0.068	0	0.504	0.719
SGMS2	SGPP2	9606.ENSP00000378176	9606.ENSP00000315137	0	0	0	0	0.055	0	0.900	0.515	0.950
SLC22A7	SLC22A8	9606.ENSP00000361666	9606.ENSP00000337335	0	0	0.420	0.869	0.085	0.112	0.800	0.878	0.851
SPAG1	ZMYND10	9606.ENSP00000373450	9606.ENSP00000231749	0	0	0	0	0.196	0	0	0.756	0.795
SPAG6	TEKT1	9606.ENSP00000365811	9606.ENSP00000341346	0	0	0	0	0.242	0	0	0.709	0.770
SPAG6	SPEF2	9606.ENSP00000365811	9606.ENSP00000348314	0	0	0	0	0.062	0	0	0.700	0.706
SULT1B1	SULT2A1	9606.ENSP00000308770	9606.ENSP00000222002	0	0	0.388	0.878	0.089	0.638	0.600	0.764	0.875
TM4SF20	TTC16	9606.ENSP00000303028	9606.ENSP00000362386	0	0	0	0	0	0	0	0.703	0.703
TRPM3	TRPV4	9606.ENSP00000366314	9606.ENSP00000406191	0	0	0	0	0	0	0	0.777	0.777
TYR	TYRP1	9606.ENSP00000263321	9606.ENSP00000373570	0	0	0	0.901	0.783	0.500	0	0.959	0.897
